ResponseId;type;item;value
R_231JJm4Hz1tl7Hf;negative;2;Housing shortages
R_231JJm4Hz1tl7Hf;negative;3;NA
R_231JJm4Hz1tl7Hf;negative;4;NA
R_231JJm4Hz1tl7Hf;negative;5;NA
R_8CBFlkk1gQWq5YT;positive;1;Can have positive effects on economy
R_8CBFlkk1gQWq5YT;positive;2;Cultural enrichment
R_8CBFlkk1gQWq5YT;positive;3;NA
R_8CBFlkk1gQWq5YT;positive;4;NA
R_8CBFlkk1gQWq5YT;positive;5;NA
R_8CBFlkk1gQWq5YT;negative;1;Over saturating public services
R_8CBFlkk1gQWq5YT;negative;2;Reduction in jobs for UK citizens
R_8CBFlkk1gQWq5YT;negative;3;Potential risks and harms from cultural differences
R_8CBFlkk1gQWq5YT;negative;4;Less homes available for UK citizens
R_8CBFlkk1gQWq5YT;negative;5;Overcrowding of urban areas
R_8gByblVFzKGwIlE;positive;1;A diverse population leads to a diverse set of opinions, and this is good when it comes to examining what decision is best for society.
R_8gByblVFzKGwIlE;positive;2;It allows us to fill gaps in our workforce.
R_8gByblVFzKGwIlE;positive;3;With an ageing population and a declining birth rate, we need to ensure our population grows to ensure that there are enough taxpayers contributing to the economy.
R_8gByblVFzKGwIlE;positive;4;NA
R_8gByblVFzKGwIlE;positive;5;NA
R_8gByblVFzKGwIlE;negative;1;It damages culutural heritage.
R_8gByblVFzKGwIlE;negative;2;It undermines social cohesion when different groups do not intergate.
R_8gByblVFzKGwIlE;negative;3;It leads to poorer public services.
R_8gByblVFzKGwIlE;negative;4;NA
R_8gByblVFzKGwIlE;negative;5;NA
R_8WM6731KQDFOcEL;positive;1;Skilled workers can fill roles in struggling sectors e.g. NHS
R_8WM6731KQDFOcEL;positive;2;Diversity brings new perspectives, foods and cultures
R_8WM6731KQDFOcEL;positive;3;NA
R_8WM6731KQDFOcEL;positive;4;NA
R_8WM6731KQDFOcEL;positive;5;NA
R_8WM6731KQDFOcEL;negative;1;Overcrowding of services that are already underfunded
R_8WM6731KQDFOcEL;negative;2;Some people don't always want to intergrate and can cause a divided community
R_8WM6731KQDFOcEL;negative;3;NA
R_8WM6731KQDFOcEL;negative;4;NA
R_8WM6731KQDFOcEL;negative;5;NA
R_2dEkdq5appFJqmY;positive;1;Adds vital skills
R_2dEkdq5appFJqmY;positive;2;Contributes to the economy through increased income tax
R_2dEkdq5appFJqmY;positive;3;NA
R_2dEkdq5appFJqmY;positive;4;NA
R_2dEkdq5appFJqmY;positive;5;NA
R_2dEkdq5appFJqmY;negative;1;Higher crime
R_2dEkdq5appFJqmY;negative;2;Benefits exploitation
R_2dEkdq5appFJqmY;negative;3;Pressure on NHS
R_2dEkdq5appFJqmY;negative;4;Pressure on housing
R_2dEkdq5appFJqmY;negative;5;Loss of cultural values
R_2raPkrvYBQ6n10B;positive;1;Skilled workers
R_2raPkrvYBQ6n10B;positive;2;New ideas and customs
R_2raPkrvYBQ6n10B;positive;3;NA
R_2raPkrvYBQ6n10B;positive;4;NA
R_2raPkrvYBQ6n10B;positive;5;NA
R_2raPkrvYBQ6n10B;negative;1;We are a Small island
R_2raPkrvYBQ6n10B;negative;2;Too much on our finances
R_2raPkrvYBQ6n10B;negative;3;Too many men
R_2raPkrvYBQ6n10B;negative;4;Causes tension
R_2raPkrvYBQ6n10B;negative;5;NA
R_2e8ku7MYJysVtTv;positive;1;more working people arriving
R_2e8ku7MYJysVtTv;positive;2;more talented people
R_2e8ku7MYJysVtTv;positive;3;more diversity and enriching culture
R_2e8ku7MYJysVtTv;positive;4;NA
R_2e8ku7MYJysVtTv;positive;5;NA
R_2e8ku7MYJysVtTv;negative;1;over populated areas
R_2e8ku7MYJysVtTv;negative;2;too much pressure on local services
R_2e8ku7MYJysVtTv;negative;3;NA
R_2e8ku7MYJysVtTv;negative;4;NA
R_2e8ku7MYJysVtTv;negative;5;NA
R_8jJIaPUT6PSTbWz;positive;1;We have a duty to take in refugees
R_8jJIaPUT6PSTbWz;positive;2;It is a global world, we should not shut ourselves off
R_8jJIaPUT6PSTbWz;positive;3;brings skilled workers or those who will fill unwanted jobs
R_8jJIaPUT6PSTbWz;positive;4;exposes us to different cultures
R_8jJIaPUT6PSTbWz;positive;5;NA
R_8jJIaPUT6PSTbWz;negative;1;limited housing stock
R_8jJIaPUT6PSTbWz;negative;2;strain on hospitals
R_8jJIaPUT6PSTbWz;negative;3;lack of schools
R_8jJIaPUT6PSTbWz;negative;4;NA
R_8jJIaPUT6PSTbWz;negative;5;NA
R_8K1t4byijY7u5lb;positive;1;Good for economy when working - will often take on jobs that native citizens do not wish to
R_8K1t4byijY7u5lb;positive;2;Social integration
R_8K1t4byijY7u5lb;positive;3;NA
R_8K1t4byijY7u5lb;positive;4;NA
R_8K1t4byijY7u5lb;positive;5;NA
R_8K1t4byijY7u5lb;negative;1;Overcrowded facilities
R_8K1t4byijY7u5lb;negative;2;Strained health service
R_8K1t4byijY7u5lb;negative;3;Many immigrants are unwilling to integrate - learn English etc, which serves no purpose to our quality of life or economy
R_8K1t4byijY7u5lb;negative;4;NA
R_8K1t4byijY7u5lb;negative;5;NA
R_2AMP3lTqe1HmCqB;positive;1;Contribute to taxes
R_2AMP3lTqe1HmCqB;positive;2;NA
R_2AMP3lTqe1HmCqB;positive;3;NA
R_2AMP3lTqe1HmCqB;positive;4;NA
R_2AMP3lTqe1HmCqB;positive;5;NA
R_2AMP3lTqe1HmCqB;negative;1;We have British citizens homeless on the streets, they should be priority
R_2AMP3lTqe1HmCqB;negative;2;Our country is too full
R_2AMP3lTqe1HmCqB;negative;3;NA
R_2AMP3lTqe1HmCqB;negative;4;NA
R_2AMP3lTqe1HmCqB;negative;5;NA
R_8AESLYlVarJACj8;positive;1;cultural influences
R_8AESLYlVarJACj8;positive;2;extra taxes
R_8AESLYlVarJACj8;positive;3;fills some job gaps
R_8AESLYlVarJACj8;positive;4;new ideas
R_8AESLYlVarJACj8;positive;5;diversity
R_8AESLYlVarJACj8;negative;1;strain on NHS
R_8AESLYlVarJACj8;negative;2;strain on housing
R_8AESLYlVarJACj8;negative;3;strain on benefits system
R_8AESLYlVarJACj8;negative;4;some struggle to integrate
R_8AESLYlVarJACj8;negative;5;NA
R_8G7ZKw48Jx54jna;positive;1;people to do jobs
R_8G7ZKw48Jx54jna;positive;2;more children, we have an aging population
R_8G7ZKw48Jx54jna;positive;3;learn from eachother
R_8G7ZKw48Jx54jna;positive;4;share our country
R_8G7ZKw48Jx54jna;positive;5;NA
R_8G7ZKw48Jx54jna;negative;1;NA
R_8G7ZKw48Jx54jna;negative;2;NA
R_8G7ZKw48Jx54jna;negative;3;NA
R_8G7ZKw48Jx54jna;negative;4;NA
R_8G7ZKw48Jx54jna;negative;5;NA
R_20w2Iico2nTygs6;positive;1;do jobs in important sectors like nhs and care work
R_20w2Iico2nTygs6;positive;2;bring their cultures here such as cooking
R_20w2Iico2nTygs6;positive;3;NA
R_20w2Iico2nTygs6;positive;4;NA
R_20w2Iico2nTygs6;positive;5;NA
R_20w2Iico2nTygs6;negative;1;drain on resources
R_20w2Iico2nTygs6;negative;2;nowhere suitable to house them
R_20w2Iico2nTygs6;negative;3;increased crime
R_20w2Iico2nTygs6;negative;4;increase in benefits claimants
R_20w2Iico2nTygs6;negative;5;more pressure on nhs
R_8coNVXzdBdgLkaJ;positive;1;more workers willing to do jobs others aren't
R_8coNVXzdBdgLkaJ;positive;2;more culture
R_8coNVXzdBdgLkaJ;positive;3;NA
R_8coNVXzdBdgLkaJ;positive;4;NA
R_8coNVXzdBdgLkaJ;positive;5;NA
R_8coNVXzdBdgLkaJ;negative;1;overcrowding
R_8coNVXzdBdgLkaJ;negative;2;less jobs for the british
R_8coNVXzdBdgLkaJ;negative;3;more tax to pay for benifits
R_8coNVXzdBdgLkaJ;negative;4;NA
R_8coNVXzdBdgLkaJ;negative;5;NA
R_8rA1H6PebZe2npT;positive;1;New skills
R_8rA1H6PebZe2npT;positive;2;Mix of types of people
R_8rA1H6PebZe2npT;positive;3;Monetary gain
R_8rA1H6PebZe2npT;positive;4;Workers for specific jobs
R_8rA1H6PebZe2npT;positive;5;New cultures to learn about
R_8rA1H6PebZe2npT;negative;1;Draining resources
R_8rA1H6PebZe2npT;negative;2;Could be criminals
R_8rA1H6PebZe2npT;negative;3;More people to accommodate
R_8rA1H6PebZe2npT;negative;4;Cost
R_8rA1H6PebZe2npT;negative;5;NA
R_8erFBWJcK8SKGT7;positive;1;Brings skilled workers into the UK e.g. doctors, a lot of whom are Indian
R_8erFBWJcK8SKGT7;positive;2;Brings new and useful ideas from other cultures into the UK
R_8erFBWJcK8SKGT7;positive;3;NA
R_8erFBWJcK8SKGT7;positive;4;NA
R_8erFBWJcK8SKGT7;positive;5;NA
R_8erFBWJcK8SKGT7;negative;1;Makes the UK appear weak/soft-hearted in the eyes of countries such as the USA
R_8erFBWJcK8SKGT7;negative;2;NA
R_8erFBWJcK8SKGT7;negative;3;NA
R_8erFBWJcK8SKGT7;negative;4;NA
R_8erFBWJcK8SKGT7;negative;5;NA
R_8q3tUHCDzdt3wIi;positive;1;Skilled workers
R_8q3tUHCDzdt3wIi;positive;2;Learn about cultures
R_8q3tUHCDzdt3wIi;positive;3;NA
R_8q3tUHCDzdt3wIi;positive;4;NA
R_8q3tUHCDzdt3wIi;positive;5;NA
R_8q3tUHCDzdt3wIi;negative;1;Drain of resources
R_8q3tUHCDzdt3wIi;negative;2;Different cultures and laws
R_8q3tUHCDzdt3wIi;negative;3;Benefit seekers
R_8q3tUHCDzdt3wIi;negative;4;Takes away from British people in need
R_8q3tUHCDzdt3wIi;negative;5;Danger
R_8RxPgj7jWBwIjBD;positive;1;Increased skills
R_8RxPgj7jWBwIjBD;positive;2;Fills areas of shortage such as in care or farming
R_8RxPgj7jWBwIjBD;positive;3;They increas the number of tax payers
R_8RxPgj7jWBwIjBD;positive;4;They bring cultural diversity
R_8RxPgj7jWBwIjBD;positive;5;The UK has always been a melting pot of cultures - it's what makes us, us and timmigration adds to this.
R_8RxPgj7jWBwIjBD;negative;1;NA
R_8RxPgj7jWBwIjBD;negative;2;NA
R_8RxPgj7jWBwIjBD;negative;3;NA
R_8RxPgj7jWBwIjBD;negative;4;NA
R_8RxPgj7jWBwIjBD;negative;5;NA
R_2KkelS8h4cxW2WZ;positive;1;fills skills shortage
R_2KkelS8h4cxW2WZ;positive;2;bring money/investment
R_2KkelS8h4cxW2WZ;positive;3;willing to intergrate
R_2KkelS8h4cxW2WZ;positive;4;NA
R_2KkelS8h4cxW2WZ;positive;5;NA
R_2KkelS8h4cxW2WZ;negative;1;unskilled people
R_2KkelS8h4cxW2WZ;negative;2;coming for benefits
R_2KkelS8h4cxW2WZ;negative;3;criminal past e.g rapist
R_2KkelS8h4cxW2WZ;negative;4;dont want to intergrate e.g. learn english
R_2KkelS8h4cxW2WZ;negative;5;NA
R_8eLVpUQjkwi4is1;positive;1;More skills
R_8eLVpUQjkwi4is1;positive;2;More experienced workers
R_8eLVpUQjkwi4is1;positive;3;More innovation
R_8eLVpUQjkwi4is1;positive;4;more people paying taxes
R_8eLVpUQjkwi4is1;positive;5;NA
R_8eLVpUQjkwi4is1;negative;1;reduced public services per person
R_8eLVpUQjkwi4is1;negative;2;NA
R_8eLVpUQjkwi4is1;negative;3;NA
R_8eLVpUQjkwi4is1;negative;4;NA
R_8eLVpUQjkwi4is1;negative;5;NA
R_2b2fSNECJ8TtqTW;positive;1;diversity
R_2b2fSNECJ8TtqTW;positive;2;fill jobs in sectors such as care
R_2b2fSNECJ8TtqTW;positive;3;immigrants pay in more than they 'take'
R_2b2fSNECJ8TtqTW;positive;4;great food
R_2b2fSNECJ8TtqTW;positive;5;NA
R_2b2fSNECJ8TtqTW;negative;1;NA
R_2b2fSNECJ8TtqTW;negative;2;NA
R_2b2fSNECJ8TtqTW;negative;3;NA
R_2b2fSNECJ8TtqTW;negative;4;NA
R_2b2fSNECJ8TtqTW;negative;5;NA
R_2cJOKzLOpLwyEnf;positive;1;Become professionals in the health system
R_2cJOKzLOpLwyEnf;positive;2;Add to the culture
R_2cJOKzLOpLwyEnf;positive;3;Become professionals in education
R_2cJOKzLOpLwyEnf;positive;4;NA
R_2cJOKzLOpLwyEnf;positive;5;NA
R_2cJOKzLOpLwyEnf;negative;1;Poor background checks
R_2cJOKzLOpLwyEnf;negative;2;Not paying their way
R_2cJOKzLOpLwyEnf;negative;3;Poor language
R_2cJOKzLOpLwyEnf;negative;4;NA
R_2cJOKzLOpLwyEnf;negative;5;NA
R_2JDs07QaXYvBC5M;positive;1;New cultures introduced
R_2JDs07QaXYvBC5M;positive;2;Lower unemployment
R_2JDs07QaXYvBC5M;positive;3;Learning new ideas and ideologies
R_2JDs07QaXYvBC5M;positive;4;NA
R_2JDs07QaXYvBC5M;positive;5;NA
R_2JDs07QaXYvBC5M;negative;1;Over population
R_2JDs07QaXYvBC5M;negative;2;Decreased benefits for British citizens
R_2JDs07QaXYvBC5M;negative;3;Strain on NHS
R_2JDs07QaXYvBC5M;negative;4;NA
R_2JDs07QaXYvBC5M;negative;5;NA
R_8JeYe4YTaqjSgqp;positive;1;Adds to a multicultural mix and allows people to try new things
R_8JeYe4YTaqjSgqp;positive;2;Supports Pensioners if they get jobs and pay tax
R_8JeYe4YTaqjSgqp;positive;3;Fills jobs that are hard to fill
R_8JeYe4YTaqjSgqp;positive;4;Allows more diversity
R_8JeYe4YTaqjSgqp;positive;5;Might increase productivity of economy
R_8JeYe4YTaqjSgqp;negative;1;Strain on public services
R_8JeYe4YTaqjSgqp;negative;2;Importing Poverty
R_8JeYe4YTaqjSgqp;negative;3;Price of everything increases
R_8JeYe4YTaqjSgqp;negative;4;More competition for jobs
R_8JeYe4YTaqjSgqp;negative;5;Can be more crime
R_88CcdoWRSvM7TBa;positive;1;Different cultures mixing
R_88CcdoWRSvM7TBa;positive;2;Diversity
R_88CcdoWRSvM7TBa;positive;3;Safety
R_88CcdoWRSvM7TBa;positive;4;NA
R_88CcdoWRSvM7TBa;positive;5;NA
R_88CcdoWRSvM7TBa;negative;1;Too many people in uk
R_88CcdoWRSvM7TBa;negative;2;UK citizens can’t get a house but immigrants do, which isn’t right
R_88CcdoWRSvM7TBa;negative;3;They also get a car and furniture paid for
R_88CcdoWRSvM7TBa;negative;4;It’s too easy to get into the country
R_88CcdoWRSvM7TBa;negative;5;Violence against them by now nazi gangs
R_2NRuxrsVP8YsiLH;positive;1;Job fillers for unpopular jobs
R_2NRuxrsVP8YsiLH;positive;2;Skilled workers
R_2NRuxrsVP8YsiLH;positive;3;NA
R_2NRuxrsVP8YsiLH;positive;4;NA
R_2NRuxrsVP8YsiLH;positive;5;NA
R_2NRuxrsVP8YsiLH;negative;1;Over population
R_2NRuxrsVP8YsiLH;negative;2;Increased crime
R_2NRuxrsVP8YsiLH;negative;3;Reduced finances for British born UK citizens
R_2NRuxrsVP8YsiLH;negative;4;Too much money spent on immigration hotels etc
R_2NRuxrsVP8YsiLH;negative;5;Less housing for UK residents
R_2FQISF9QLnTmXXE;positive;1;Brings new people into the Country
R_2FQISF9QLnTmXXE;positive;2;Helps bring new workers into the Country
R_2FQISF9QLnTmXXE;positive;3;Expands the Countries outlook on people from different Countries
R_2FQISF9QLnTmXXE;positive;4;NA
R_2FQISF9QLnTmXXE;positive;5;NA
R_2FQISF9QLnTmXXE;negative;1;Overloads the health system
R_2FQISF9QLnTmXXE;negative;2;Wrecks the economy
R_2FQISF9QLnTmXXE;negative;3;Unwelcome and dangerous people entering the Country
R_2FQISF9QLnTmXXE;negative;4;NA
R_2FQISF9QLnTmXXE;negative;5;NA
R_8LbC3UdWxVSbgpc;positive;1;Fill hard to fill posts (e.g. nurses)
R_8LbC3UdWxVSbgpc;positive;2;Right for human rights
R_8LbC3UdWxVSbgpc;positive;3;Diverse culture
R_8LbC3UdWxVSbgpc;positive;4;Other countries do same (e.g. UK person to another country)
R_8LbC3UdWxVSbgpc;positive;5;NA
R_8LbC3UdWxVSbgpc;negative;1;Competition for jobs
R_8LbC3UdWxVSbgpc;negative;2;Competition for housing
R_8LbC3UdWxVSbgpc;negative;3;Cost
R_8LbC3UdWxVSbgpc;negative;4;Barriers to culture
R_8LbC3UdWxVSbgpc;negative;5;Discourages investment in own skills
R_2eQjNSpcQTHZ1Za;positive;1;Skills and economic growth
R_2eQjNSpcQTHZ1Za;positive;2;public service employees
R_2eQjNSpcQTHZ1Za;positive;3;cultural diversity
R_2eQjNSpcQTHZ1Za;positive;4;NA
R_2eQjNSpcQTHZ1Za;positive;5;NA
R_2eQjNSpcQTHZ1Za;negative;1;Pressure on public services
R_2eQjNSpcQTHZ1Za;negative;2;Job market competition
R_2eQjNSpcQTHZ1Za;negative;3;Housing shortages
R_2eQjNSpcQTHZ1Za;negative;4;Cultural tensions
R_2eQjNSpcQTHZ1Za;negative;5;National security risks
R_8hIvomyTbpsVNzX;positive;1;Diversity
R_8hIvomyTbpsVNzX;positive;2;Workforce
R_8hIvomyTbpsVNzX;positive;3;Support those in need
R_8hIvomyTbpsVNzX;positive;4;NA
R_8hIvomyTbpsVNzX;positive;5;NA
R_8hIvomyTbpsVNzX;negative;1;Strain on resources
R_8hIvomyTbpsVNzX;negative;2;NA
R_8hIvomyTbpsVNzX;negative;3;NA
R_8hIvomyTbpsVNzX;negative;4;NA
R_8hIvomyTbpsVNzX;negative;5;NA
R_8ByQfLsVrllDRjq;positive;1;Bringing together of different cultures
R_8ByQfLsVrllDRjq;positive;2;Some skilled workers coming over
R_8ByQfLsVrllDRjq;positive;3;Some people really are just looking for a better life
R_8ByQfLsVrllDRjq;positive;4;NA
R_8ByQfLsVrllDRjq;positive;5;NA
R_8ByQfLsVrllDRjq;negative;1;Overcrowding
R_8ByQfLsVrllDRjq;negative;2;Not enough housing
R_8ByQfLsVrllDRjq;negative;3;No checks done to validate that people are safe to be amongst the community
R_8ByQfLsVrllDRjq;negative;4;Trying to implement religious law and beliefs through violent means
R_8ByQfLsVrllDRjq;negative;5;UK natives get neglected
R_2QFNm9ZrXxkxuck;positive;1;increased talent
R_2QFNm9ZrXxkxuck;positive;2;increased workforce
R_2QFNm9ZrXxkxuck;positive;3;more tax-paying, working individuals in an otherwise ageing community
R_2QFNm9ZrXxkxuck;positive;4;NA
R_2QFNm9ZrXxkxuck;positive;5;NA
R_2QFNm9ZrXxkxuck;negative;1;many people claim benefits and do not contribute to economy
R_2QFNm9ZrXxkxuck;negative;2;pockets of non-assimilation
R_2QFNm9ZrXxkxuck;negative;3;NA
R_2QFNm9ZrXxkxuck;negative;4;NA
R_2QFNm9ZrXxkxuck;negative;5;NA
R_81iacFqOczurCfj;positive;1;Creates a more diverse environment
R_81iacFqOczurCfj;positive;2;Helps people escape threatening situations
R_81iacFqOczurCfj;positive;3;Brings skills to the UK
R_81iacFqOczurCfj;positive;4;NA
R_81iacFqOczurCfj;positive;5;NA
R_81iacFqOczurCfj;negative;1;Creates animosity between different nationalities
R_81iacFqOczurCfj;negative;2;Drain on the benefits system?
R_81iacFqOczurCfj;negative;3;NA
R_81iacFqOczurCfj;negative;4;NA
R_81iacFqOczurCfj;negative;5;NA
R_2kRTve2pkF6nVM5;positive;1;Cultural diversification
R_2kRTve2pkF6nVM5;positive;2;Talent diversification
R_2kRTve2pkF6nVM5;positive;3;New cuisines introduced
R_2kRTve2pkF6nVM5;positive;4;New points of view introduced
R_2kRTve2pkF6nVM5;positive;5;NA
R_2kRTve2pkF6nVM5;negative;1;More competitive job market
R_2kRTve2pkF6nVM5;negative;2;NA
R_2kRTve2pkF6nVM5;negative;3;NA
R_2kRTve2pkF6nVM5;negative;4;NA
R_2kRTve2pkF6nVM5;negative;5;NA
R_8zLOChvQMwUpcjf;positive;1;More tax generated
R_8zLOChvQMwUpcjf;positive;2;Access to different cultures
R_8zLOChvQMwUpcjf;positive;3;Can help fill undesirable job vacancies
R_8zLOChvQMwUpcjf;positive;4;NA
R_8zLOChvQMwUpcjf;positive;5;NA
R_8zLOChvQMwUpcjf;negative;1;Increased housing demand
R_8zLOChvQMwUpcjf;negative;2;More stretched resources (doctors, dentists, etc)
R_8zLOChvQMwUpcjf;negative;3;Lack of integration
R_8zLOChvQMwUpcjf;negative;4;Cultural mismatch
R_8zLOChvQMwUpcjf;negative;5;NA
R_2IsEwy8hV9gXU77;positive;1;Being able to recruit qualified professionals from other nations to cover a national short fall
R_2IsEwy8hV9gXU77;positive;2;Income for the nation
R_2IsEwy8hV9gXU77;positive;3;NA
R_2IsEwy8hV9gXU77;positive;4;NA
R_2IsEwy8hV9gXU77;positive;5;NA
R_2IsEwy8hV9gXU77;negative;1;The loss of national identity
R_2IsEwy8hV9gXU77;negative;2;Growing fear of the public in immigration
R_2IsEwy8hV9gXU77;negative;3;The views on “national pride” that divide opinions
R_2IsEwy8hV9gXU77;negative;4;NA
R_2IsEwy8hV9gXU77;negative;5;NA
R_8U4WEXVlHyFGGXe;positive;1;Adds cultural diversity to the British population
R_8U4WEXVlHyFGGXe;positive;2;Adds to British workforce such as nurses
R_8U4WEXVlHyFGGXe;positive;3;New skills?
R_8U4WEXVlHyFGGXe;positive;4;NA
R_8U4WEXVlHyFGGXe;positive;5;NA
R_8U4WEXVlHyFGGXe;negative;1;Extra pressure on housing shortage
R_8U4WEXVlHyFGGXe;negative;2;Extra competition when applying for work
R_8U4WEXVlHyFGGXe;negative;3;Extra Strain on struggling social services.
R_8U4WEXVlHyFGGXe;negative;4;NA
R_8U4WEXVlHyFGGXe;negative;5;NA
R_8R9Zy56Nzy4bcYA;positive;1;more and varied skills in the workforce
R_8R9Zy56Nzy4bcYA;positive;2;a richer and more diverse culture
R_8R9Zy56Nzy4bcYA;positive;3;more job vacancies are filled
R_8R9Zy56Nzy4bcYA;positive;4;NA
R_8R9Zy56Nzy4bcYA;positive;5;NA
R_8R9Zy56Nzy4bcYA;negative;1;more pressure on public services
R_8R9Zy56Nzy4bcYA;negative;2;NA
R_8R9Zy56Nzy4bcYA;negative;3;NA
R_8R9Zy56Nzy4bcYA;negative;4;NA
R_8R9Zy56Nzy4bcYA;negative;5;NA
R_8DpZ5luDqFoF7F5;positive;1;Brings in new cultures
R_8DpZ5luDqFoF7F5;positive;2;Brings in more specialists
R_8DpZ5luDqFoF7F5;positive;3;NA
R_8DpZ5luDqFoF7F5;positive;4;NA
R_8DpZ5luDqFoF7F5;positive;5;NA
R_8DpZ5luDqFoF7F5;negative;1;Overpopulation
R_8DpZ5luDqFoF7F5;negative;2;Not enough housing
R_8DpZ5luDqFoF7F5;negative;3;Many people already struggling
R_8DpZ5luDqFoF7F5;negative;4;NA
R_8DpZ5luDqFoF7F5;negative;5;NA
R_2vuTW4z8reagWY1;positive;1;Fills shortages in jobs
R_2vuTW4z8reagWY1;positive;2;skills and talents
R_2vuTW4z8reagWY1;positive;3;boosts economy
R_2vuTW4z8reagWY1;positive;4;enriches culture
R_2vuTW4z8reagWY1;positive;5;NA
R_2vuTW4z8reagWY1;negative;1;Public Services
R_2vuTW4z8reagWY1;negative;2;Job competition
R_2vuTW4z8reagWY1;negative;3;Housing
R_2vuTW4z8reagWY1;negative;4;Cultural Differences
R_2vuTW4z8reagWY1;negative;5;NA
R_8EskXGHYKiVyxNm;positive;1;NA
R_8EskXGHYKiVyxNm;positive;2;NA
R_8EskXGHYKiVyxNm;positive;3;NA
R_8EskXGHYKiVyxNm;positive;4;NA
R_8EskXGHYKiVyxNm;positive;5;NA
R_8EskXGHYKiVyxNm;negative;1;NA
R_8EskXGHYKiVyxNm;negative;2;NA
R_8EskXGHYKiVyxNm;negative;3;NA
R_8EskXGHYKiVyxNm;negative;4;NA
R_8EskXGHYKiVyxNm;negative;5;NA
R_8a9wTMc1kD5F5Zx;positive;1;Skilled workers such as medical staff
R_8a9wTMc1kD5F5Zx;positive;2;Greater cultural mix for society
R_8a9wTMc1kD5F5Zx;positive;3;UK being able to support others in need
R_8a9wTMc1kD5F5Zx;positive;4;Filling labouring jobs that UK citizens don't want to do
R_8a9wTMc1kD5F5Zx;positive;5;NA
R_8a9wTMc1kD5F5Zx;negative;1;Bad press leading to negative attitudes
R_8a9wTMc1kD5F5Zx;negative;2;Taking up time and resources from UK authorities for illegal entry
R_8a9wTMc1kD5F5Zx;negative;3;NA
R_8a9wTMc1kD5F5Zx;negative;4;NA
R_8a9wTMc1kD5F5Zx;negative;5;NA
R_25LBHPmV9oF3cuE;positive;1;May be able to contribute to businesses
R_25LBHPmV9oF3cuE;positive;2;NA
R_25LBHPmV9oF3cuE;positive;3;NA
R_25LBHPmV9oF3cuE;positive;4;NA
R_25LBHPmV9oF3cuE;positive;5;NA
R_25LBHPmV9oF3cuE;negative;1;Strain on resources
R_25LBHPmV9oF3cuE;negative;2;Too many people already living here
R_25LBHPmV9oF3cuE;negative;3;Many claim benefits and don't work when they arrive
R_25LBHPmV9oF3cuE;negative;4;Unwilling to integrate
R_25LBHPmV9oF3cuE;negative;5;Already have a housing crisis
R_8so8o4127RGl9Ih;positive;1;increased workforce
R_8so8o4127RGl9Ih;positive;2;NA
R_8so8o4127RGl9Ih;positive;3;NA
R_8so8o4127RGl9Ih;positive;4;NA
R_8so8o4127RGl9Ih;positive;5;NA
R_8so8o4127RGl9Ih;negative;1;overcrowding
R_8so8o4127RGl9Ih;negative;2;housing shortage
R_8so8o4127RGl9Ih;negative;3;pressure on the already overstretched NHS
R_8so8o4127RGl9Ih;negative;4;lack of jobs
R_8so8o4127RGl9Ih;negative;5;NA
R_8yMWdBdoB2b9jR7;positive;1;Workers
R_8yMWdBdoB2b9jR7;positive;2;Nhs
R_8yMWdBdoB2b9jR7;positive;3;Economic growth
R_8yMWdBdoB2b9jR7;positive;4;NA
R_8yMWdBdoB2b9jR7;positive;5;NA
R_8yMWdBdoB2b9jR7;negative;1;NA
R_8yMWdBdoB2b9jR7;negative;2;NA
R_8yMWdBdoB2b9jR7;negative;3;NA
R_8yMWdBdoB2b9jR7;negative;4;NA
R_8yMWdBdoB2b9jR7;negative;5;NA
R_8EPRDYWDlYIBiH7;positive;1;polite people, especialy on the road.
R_8EPRDYWDlYIBiH7;positive;2;NA
R_8EPRDYWDlYIBiH7;positive;3;NA
R_8EPRDYWDlYIBiH7;positive;4;NA
R_8EPRDYWDlYIBiH7;positive;5;NA
R_8EPRDYWDlYIBiH7;negative;1;Too many culture, everybody is right.
R_8EPRDYWDlYIBiH7;negative;2;NA
R_8EPRDYWDlYIBiH7;negative;3;NA
R_8EPRDYWDlYIBiH7;negative;4;NA
R_8EPRDYWDlYIBiH7;negative;5;NA
R_27RMhc9Yht899LP;positive;1;More qualified professionals e.g doctors from other countries
R_27RMhc9Yht899LP;positive;2;Cultural diversity
R_27RMhc9Yht899LP;positive;3;NA
R_27RMhc9Yht899LP;positive;4;NA
R_27RMhc9Yht899LP;positive;5;NA
R_27RMhc9Yht899LP;negative;1;Increasing population
R_27RMhc9Yht899LP;negative;2;Increased pressure on NHS
R_27RMhc9Yht899LP;negative;3;Language barriers
R_27RMhc9Yht899LP;negative;4;Increased demand in housing
R_27RMhc9Yht899LP;negative;5;NA
